
920.848	53.42
921.216	49.26
921.583	50.13
921.95	51.24
922.317	54.06
922.684	56.94
923.051	54.94
923.418	55.93
923.785	53.46
924.152	57.32
924.519	52.59
924.886	50.53
925.252	46.22
925.619	52.31
925.985	53.12
926.352	52.74
926.718	47.34
927.084	46.24
927.45	48.93
927.817	48.7
928.183	52.02
928.549	53.19
928.915	56.71
929.281	48.41
929.646	45.3
930.012	42.8
930.378	48.13
930.744	48.93
931.109	46.56
931.475	46.25
931.84	43.37
932.205	43.31
932.571	38.99
932.936	39.12
933.301	38.88
933.666	39.59
934.031	43.06
934.396	47.3
934.761	57.05
935.126	51.26
935.491	39.6
935.856	24.56
936.22	28.21
936.585	35.67
936.949	35.86
937.314	40.25
937.678	36.7
938.043	50.83
938.407	31.06
938.771	26.22
939.135	34.92
939.499	47.2
939.863	51.36
940.227	33.5
940.591	35.23
940.955	42.32
941.319	48.48
941.682	41.34
942.046	30.24
942.41	23.35
942.773	28.62
943.136	32.89
943.5	30.3
943.863	28.52
944.226	28.63
944.59	34.26
944.953	32.55
945.316	32.1
945.679	31.35
946.041	33.26
946.404	24.54
946.767	29.66
947.13	31.98
947.492	40.86
947.855	40.03
948.217	39.58
948.58	38.86
948.942	35.65
949.305	43.91
949.667	43.52
950.029	33.67
950.391	27.84
950.753	18.39
951.115	35.43
951.477	32.72
951.839	47.37
952.201	39.33
952.562	29.61
952.924	32.05
953.286	33.04
953.647	43.07
954.009	55.98
954.37	51.76
954.731	55.87
955.093	46.2
955.454	50.21
955.815	54.6
956.176	36.92
956.537	37.9
956.898	35.59
957.259	39.34
957.619	35.69
957.98	28.15
958.341	33.55
958.701	24.28
959.062	12.1
959.422	9.55
959.783	28.85
960.143	25.43
960.503	25.59
960.864	15.82
961.224	35.5
961.584	31.28
961.944	36.24
962.304	23.95
962.664	32.35
963.023	34.14
963.383	41.45
963.743	29.2
964.102	23.03
964.462	12.04
964.821	21.01
965.181	16.46
965.54	18.78
965.899	13.77
966.259	3.31
966.618	21.21
966.977	32.71
967.336	38.43
967.695	22.47
968.054	10.11
968.413	14.02
968.771	29.9
969.13	39.51
969.489	29.45
969.847	20.25
970.206	11.07
970.564	23.27
970.922	27
971.281	27.72
971.639	28.47
971.997	34.17
972.355	36.12
972.713	40.01
973.071	29.23
973.429	29.2
973.787	22.19
974.145	26.35
974.502	23.47
974.86	31.01
975.217	41.78
975.575	47.5
975.932	48.3
976.29	36.58
976.647	32.91
977.004	27.26
977.361	28.97
977.718	47.36
978.075	44.8
978.432	48.93
978.789	31.53
979.146	40.88
979.503	20.68
979.86	19.58
980.216	17.09
980.573	27.49
980.929	33.27
981.286	42.95
981.642	50.25
981.998	45.99
982.354	23.75
982.711	18.49
983.067	12.15
983.423	19.89
983.779	27.65
984.135	32.37
984.49	33.59
984.846	32.07
985.202	47.61
985.558	33.02
985.913	43.3
986.269	8.43
986.624	23.14
986.979	21.81
987.335	51.22
987.69	52.72
988.045	51.97
988.4	36.65
988.755	26.06
989.11	33.89
989.465	36.61
989.82	54.15
990.175	47.14
990.529	43.4
990.884	40.3
991.238	33.35
991.593	25.73
991.947	14.09
992.302	12.3
992.656	18.93
993.01	10.4
993.364	27.97
993.718	41.87
994.072	63.32
994.426	51.52
994.78	36.3
995.134	4.09
995.488	25.58
995.842	3.62
996.195	8.23
996.549	4.14
996.902	24.08
997.256	26.23
997.609	30.09
997.962	19.51
998.316	24.67
998.669	11.46
999.022	17.26
999.375	16.59
999.728	28.56
1000.081	22.64
1000.433	16.89
1000.786	2.61
1001.139	3.37
1001.491	15.96
1001.844	11.38
1002.196	15.59
1002.549	23.38
1002.901	33.97
1003.254	44.93
1003.606	40.95
1003.958	13.22
1004.31	-31.75
1004.662	-37.01
1005.014	-3.46
1005.366	42.73
1005.718	39.89
1006.069	67.57
1006.421	58.51
1006.773	58.25
1007.124	31.44
1007.476	1.93
1007.827	-17.71
1008.178	32.42
1008.53	26.02
1008.881	9.06
1009.232	0.32
1009.583	2.31
1009.934	14.43
1010.285	5.57
1010.636	-19.96
1010.987	-11.64
1011.337	-2.41
1011.688	22.06
1012.039	19.77
1012.389	4.09
1012.74	15.74
1013.09	28.75
1013.44	32.01
1013.791	18.63
1014.141	15.43
1014.491	29.13
1014.841	57.6
1015.191	65.13
1015.541	52.21
1015.891	16.33
1016.241	4.35
1016.59	-19.43
1016.94	-11.46
1017.29	0.94
1017.639	2.59
1017.988	-2.31
1018.338	-6.15
1018.687	-5.31
1019.036	-38.39
1019.386	-9.35
1019.735	17.23
1020.084	29.61
1020.433	5.45
1020.782	-12.55
1021.13	-9.46
1021.479	-1.45
1021.828	54.07
1022.177	44.57
1022.525	41.59
1022.874	-5.79
1023.222	-15.15
1023.57	-57.76
1023.919	-43.73
1024.267	-6.33
1024.615	10.63
1024.963	50.49
1025.311	56.1
1025.659	56.94
1026.007	57.95
1026.355	48.8
1026.703	20.68
1027.05	18.75
1027.398	18.75
